"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"R. Akbashev","Turkey 1.","Fakel","AMF, CF, LCMF","34","400000","2026-06-30","28","2302","6","4.67","4","2.45","Russia","right","177","7","5.55","52.82","2.85","41.1","0.12","4.44","0.2","0.18","0.04","44","1.72","43.18","13.636","1.56","30","1.49","47.37","3.25","40.96","2.19","0.47","0.47","25.73","76.75","7.82","65.5","2.5","50","0.1","0.35","0.31","3.64","68.82","2.19","46.43","1.09","4.18","71.03","","","0","0","","",""
"A. Timofeev","Turkey 1.","Akhmat Grozny","RDMF, LCMF, LDMF","31","2500000","2026-06-30","26","2285","8","4.76","0","0.82","Russia","right","185","11.7","8.39","59.62","3.7","57.45","0.75","7.13","0.32","0.19","0.12","40","1.58","42.5","20","0.32","25","0.71","66.67","2.68","50","1.46","0.71","0.55","34.15","76.93","12.45","62.34","4.21","49.53","0.03","0.47","0.2","6.03","65.36","2.17","38.18","0.98","5.91","72","","","0","0","","",""
"D. Utkin","Turkey 1.","Rostov","LCMF","26","6000000","2027-06-30","27","2273","3","4.39","6","5.02","Russia","left","183","7.17","3.48","64.77","3.09","46.15","0.24","6.72","0.12","0.17","0","55","2.18","25.45","5.455","1.15","34.48","1.9","39.58","6.22","42.04","1.58","0.79","0.24","45.02","83.91","13.78","68.97","6.85","60.69","0.2","0.28","0.4","7.4","67.38","3.29","54.22","1.58","6.93","81.14","","","0","0","","",""
"M. Kerzhakov","Turkey 1.","Zenit","GK","38","400000","2026-06-30","24","2272","0","0","0","0","Russia","right","191","0.59","0.08","50","0.59","100","0","0.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.05","88.68","7.45","79.26","5.39","72.06","0","0","0","0.75","57.89","0","0","0","4.16","75.24","0.63","2.14","70.37","0.55","-2.03","-0.08","1.31"
"D. Skopintsev","Turkey 1.","Dinamo Moskva","LB","28","3500000","2029-06-30","29","2268","1","1.71","3","2.1","Russia","left","177","9.13","6.71","65.09","2.06","36.54","0.12","6.07","0.04","0.07","0","27","1.07","22.22","3.704","2.98","40","4.37","52.73","6.87","48.55","1.03","3.49","0.87","39.4","82.07","16.27","75.37","3.81","56.25","0.08","0.2","0.44","4.72","76.47","2.98","46.67","0.48","8.13","75.61","","","0","0","","",""
"M. Glushenkov","Turkey 1.","Lokomotiv Moskva","CF, AMF, RAMF","26","0","2028-06-30","29","2258","10","10.56","7","7.53","Russia","left","181","4.78","3.95","61.62","1.24","19.35","0.08","2.94","0.4","0.42","0","76","3.03","34.21","13.158","1.75","36.36","3.95","51.52","11.96","33","5.1","1.91","0.8","27.54","73.37","6.58","60","2.19","54.55","0.3","1.2","1.16","2.35","66.1","2.71","55.88","2.11","3.71","65.59","","","0","0","","",""
"N. Komlichenko","Turkey 1.","Rostov","CF","30","4000000","2028-06-30","26","2257","10","8.25","4","2.26","Russia","right","190","3.51","2.67","50.75","9.93","45.78","0.04","2.3","0.36","0.33","0.12","36","1.44","47.22","27.778","0.12","33.33","1.04","65.38","8.73","33.79","3.87","0.4","0.12","15.27","74.41","2.47","46.77","0.52","53.85","0.09","0.44","0.4","0.8","65","0.64","62.5","1.24","0.8","60","","","0","0","","",""
"A. Yusupov","Turkey 1.","Sochi","LWF, AMF","36","500000","","26","2211","3","3.51","3","2.63","Russia","right","181","7.49","6.88","57.99","2.24","32.73","0.12","3.96","0.12","0.14","0","31","1.26","29.03","9.677","1.26","51.61","1.55","57.89","4.72","35.34","2.61","2.2","0.77","46.61","83.58","10.95","73.98","3.91","77.08","0.11","0.77","0.53","5.5","85.19","2.85","70","1.59","7.08","73.56","","","0","0","","",""
"Moisés","Turkey 1.","CSKA Moskva","LCB, LWB","30","4500000","2029-06-30","24","2202","0","1.03","2","1.54","Brazil","left","184","8.95","6.5","72.96","2.82","52.17","0.2","5.41","0","0.04","0","20","0.82","25","0","2.21","50","3.76","66.3","8.71","49.3","1.19","2.37","0.98","39.11","84.74","15.69","79.95","3.84","57.45","0.06","0.04","0.41","4.46","81.65","2.13","63.46","0.74","8.05","74.62","","","0","0","","",""
"A. Sobolev","Turkey 1.","Spartak Moskva","CF, RWF","28","7500000","2027-06-30","26","2198","13","12.31","8","3.54","Russia","right","195","3.6","2.78","47.06","8.39","54.15","0.16","3.26","0.45","0.5","0.16","76","3.11","30.26","17.105","0.7","17.65","3.85","52.13","15.52","29.02","5.04","0.74","0.33","22.44","68.98","5","58.2","1.8","50","0.15","0.7","0.66","2.99","63.01","1.35","45.45","1.15","3.15","67.53","","","0","0","","",""
"D. Stotskiy","Turkey 1.","Nizhny Novgorod","RWB, LWB, LB","36","300000","","25","2164","2","1.82","2","1.96","Russia","right","171","8.4","6.16","57.43","2.99","55.56","0.25","5.45","0.08","0.08","0","19","0.79","26.32","10.526","3.2","33.77","2.66","57.81","5.74","45.65","1.12","0.67","0.25","30.53","67.03","12.31","54.39","7.03","51.48","0.08","0.46","0.29","4.78","53.04","3.66","40.91","0.75","7.28","72","","","0","0","","",""
"Wendel","Turkey 1.","Zenit","LCMF, RCMF, LDMF","28","0","2029-06-30","25","2158","8","3.65","3","3.46","Brazil","right","180","6.01","4.71","57.52","0.79","36.84","0.04","5","0.33","0.15","0","44","1.84","29.55","18.182","1.08","38.46","3.42","54.88","9.05","46.54","3.29","2.59","1.13","67.4","91.46","17.85","85.28","1.96","68.09","0.14","0.92","0.63","8.22","90.86","3.17","61.84","2.17","7.76","87.63","","","0","0","","",""
"R. Gojković","Turkey 1.","Orenburg","RCB, CB","30","1200000","2026-05-31","24","2155","1","2","0","0.08","Bosnia and Herzegovina","right","195","12.49","6.18","76.35","7.27","70.69","1.04","10.19","0.04","0.08","0.04","13","0.54","38.46","7.692","0.13","100","0.29","71.43","0.63","66.67","0.84","0.38","0","34.45","86.42","14.78","76.27","5.35","59.38","0","0.04","0.08","3.51","66.67","0.29","42.86","0","6.47","66.45","","","0","0","","",""
"S. Zdjelar","Turkey 1.","CSKA Moskva","RCMF, LCMF","30","0","","27","2149","0","0.29","0","1","Serbia","right","184","8.92","7.71","63.04","1.76","54.76","0.21","5.1","0","0.01","0","7","0.29","42.86","0","0.34","62.5","0.5","66.67","2.51","53.33","0","0.38","0.13","48.25","85.07","16.08","69.79","6.45","64.94","0.04","0.25","0.17","10.47","76.4","1.97","57.45","0.88","10.05","76.67","","","0","0","","",""
"R. Litvinov","Turkey 1.","Spartak Moskva","RCB, DMF","24","5000000","","25","2134","3","2.29","0","1.48","Russia","right","184","9.03","6.41","58.55","3.42","49.38","0.34","8.69","0.13","0.1","0.04","28","1.18","28.57","10.714","0.55","53.85","0.59","50","2.02","43.75","0.89","0.97","0.21","63.3","88.74","22.94","81.07","7.21","71.35","0.06","0.38","0.17","10.67","82.61","1.77","54.76","0.84","11.01","78.16","","","0","0","","",""
"D. Khlusevich","Turkey 1.","Spartak Moskva","LB, RB","24","5000000","2027-06-30","26","2129","0","1.73","3","3.03","Ukraine","right","186","9.85","8.24","66.15","2.24","54.72","0.17","6.42","0","0.07","0","23","0.97","17.39","0","2.41","35.09","3.04","58.33","6.89","44.17","2.28","3.09","1.31","47.26","83.54","16.87","77.69","3.59","56.47","0.13","0.72","0.51","4.86","75.65","3.17","54.67","1.14","8.96","75.47","","","0","0","","",""
"S. Sazonov","Turkey 1.","Dinamo Moskva","RCB","23","2800000","2026-06-30","24","2123","1","1.65","0","0.29","Russia","right","194","9.88","6.19","71.23","4.88","62.61","0.76","7.03","0.04","0.07","0.04","12","0.51","8.33","8.333","0.13","33.33","0.3","57.14","1.7","52.5","0.59","0.34","0.04","40.19","83.12","17.72","69.86","7.67","54.7","0.01","0.08","0.08","5.09","64.17","0.55","30.77","0.21","8.56","68.32","","","0","0","","",""
"I. Kvekveskiri","Turkey 1.","Fakel","LCMF, DMF","35","500000","2026-06-30","27","2102","3","1.23","0","0.25","Russia","left","178","12.46","9.03","57.35","4.62","47.22","0.34","7.34","0.13","0.05","0","36","1.54","25","8.333","0.34","62.5","0.98","95.65","3.77","64.77","0.98","0.39","0.21","28","76.15","12.16","61.97","5.44","59.06","0.01","0.04","0.04","5.65","65.15","1.16","55.56","0.51","6.34","68.92","","","0","0","","",""
"Willyan Rocha","Turkey 1.","CSKA Moskva","CB, RCB","30","0","2027-06-30","22","2100","3","2.97","0","0.13","Brazil","right","191","11.61","6.81","76.73","7.84","69.95","0.51","7.8","0.13","0.13","0.09","19","0.81","31.58","15.789","0.47","27.27","0.64","66.67","2.01","61.7","1.11","0.64","0.13","35.7","80.19","16.37","68.32","7.29","56.47","0.01","0.04","0.04","6.13","63.64","0.81","47.37","0.26","9.17","69.63","","","0","0","","",""
"Y. Gorshkov","Turkey 1.","Krylya Sovetov","LB","26","3000000","2027-06-30","24","2095","0","0.93","3","3.04","Russia","left","174","8.21","5.46","62.2","2.06","56.25","0.21","6.15","0","0.04","0","14","0.6","28.57","0","1.33","54.84","0.73","47.06","2.45","28.07","1.85","1.42","0.69","38.15","81.31","15.12","73.86","3.22","52","0.13","0.3","0.52","5.07","72.03","2.23","55.77","1.03","7.73","68.89","","","0","0","","",""
"J. Medina","Turkey 1.","CSKA Moskva","RWF, LWB","28","5000000","2027-06-30","25","2083","8","7.5","7","5.51","Paraguay","left","179","5.62","4.71","57.8","0.95","27.27","0.13","3.31","0.26","0.32","0.04","54","2.33","33.33","14.815","2.81","36.92","2.85","45.45","9.46","29.22","4.1","2.12","0.56","35","75.68","7.56","62.29","3.41","58.23","0.24","0.91","0.56","3.11","66.67","3.72","55.81","1.6","6.18","69.93","","","0","0","","",""
"I. Lomaev","Turkey 1.","Krylya Sovetov","GK","26","2000000","2026-06-30","22","2078","0","0","0","0","Russia","right","190","2.56","0.17","50","0.39","88.89","0","3.15","0","0","0","0","0","0","0","0","0","0","0","0.13","66.67","0","0","0","22.22","87.91","12","83.03","5.8","67.16","0","0","0","1.13","65.38","0.13","66.67","0.13","5.37","67.74","1.52","4.33","65","1.41","-2.34","-0.101","1.39"
"A. Kovalenko","Turkey 1.","Krylya Sovetov","LCMF, RCMF","22","0","2029-06-30","23","2075","1","2.61","2","0.9","Russia","right","177","8.28","5.55","62.5","1.91","36.36","0.3","6.01","0.04","0.11","0","26","1.13","19.23","3.846","1.21","25","3.73","54.65","6.9","48.43","1.43","1.6","0.78","34.53","81.28","10.89","72.91","1.52","54.29","0.04","0.22","0.22","3.82","86.36","1.6","56.76","1.04","5.47","65.87","","","0","0","","",""
"M. Sivakov","Turkey 1.","Orenburg","LCB, RCB","37","0","","24","2059","0","0.76","0","0.38","Belarus","both","187","8.44","4.94","69.91","3.23","59.46","0.79","6.27","0","0.03","0","8","0.35","0","0","0.57","23.08","0.35","50","1.57","36.11","0.48","1.09","0.44","40.48","84.88","17.66","74.75","5.55","56.69","0.02","0.13","0.04","6.03","61.59","1.22","39.29","0.35","7.47","69.59","","","0","0","","",""
"V. Méndez","Turkey 1.","CSKA Moskva","LCMF, RCMF","26","0","2027-12-31","26","2052","0","0.63","0","1.47","Chile","right","172","5","4.08","59.14","1.93","40.91","0.04","2.97","0","0.03","0","13","0.57","15.38","0","0.61","42.86","0.83","63.16","2.72","43.55","0.75","1.36","0.57","48.55","90.42","12.46","84.15","2.02","60.87","0.06","0.26","0.26","6.97","88.68","1.97","60","1.05","6.97","83.65","","","0","0","","",""
"A. Ektov","Turkey 1.","Orenburg","RB, RWB, LB","29","700000","2027-06-30","25","2042","3","1.87","1","1.4","Russia","right","173","9.52","7.67","50","1.94","25","0.44","7.09","0.13","0.08","0","25","1.1","36","12","1.5","26.47","2.78","65.08","5.99","50.74","0.93","1.94","0.57","32.92","76.04","13.57","62.66","4.36","46.46","0.06","0.4","0.31","4.76","66.67","2.12","39.58","0.66","7.98","69.61","","","0","0","","",""
"S. Bozhin","Turkey 1.","Fakel","CB, LCB","31","900000","2027-06-30","21","2042","2","1.15","0","0.15","Russia","left","180","15.16","6.74","77.78","5.73","62.31","1.23","11.17","0.09","0.05","0.09","9","0.4","44.44","22.222","0.26","33.33","0.4","55.56","0.97","68.18","0.66","0.18","0.04","28.74","80.52","13.53","71.66","7.67","58.62","0.01","0","0.09","4.1","63.44","0.62","35.71","0.22","7.54","71.93","","","0","0","","",""
"T. Margasov","Turkey 1.","Sochi","RWB","33","500000","2026-06-30","26","2041","0","1.35","1","1.14","Russia","right","189","8.07","6.79","57.79","4.81","50.46","0.22","5.15","0","0.06","0","15","0.66","6.67","0","2.56","29.31","1.1","40","2.12","39.58","1.54","0.84","0.13","38.01","77.84","12.57","65.61","4.01","53.85","0.05","0.13","0.35","4.1","64.52","3.44","47.44","1.19","7.94","72.78","","","0","0","","",""
"D. Karaev","Turkey 1.","Torpedo Moskva","RW, LCMF, LAMF","30","400000","2026-06-30","29","2040","2","3.66","1","1.68","Russia","right","179","6.84","5.91","54.48","3.71","39.29","0.09","4.09","0.09","0.16","0","48","2.12","22.92","4.167","2.03","36.96","5.07","62.61","12.35","41.07","2.03","1.99","0.75","26.78","73.31","7.24","60.98","3.62","63.41","0.07","0.49","0.4","3.26","63.51","2.47","50","0.79","4.72","71.96","","","0","0","","",""
"M. Beveev","Turkey 1.","Ural","RB, LB","29","600000","2027-06-30","25","2029","0","0.44","1","1.9","Russia","right","182","10.96","8.34","55.85","2","46.67","0.44","7.49","0","0.02","0","9","0.4","22.22","0","2.31","42.31","2.13","60.42","4.61","53.85","0.58","1.11","0.49","42.32","79.14","16.94","68.06","7.72","63.79","0.08","0.27","0.31","6.43","66.21","2.75","51.61","0.67","10.56","71.43","","","0","0","","",""
"E. Baburin","Turkey 1.","Torpedo Moskva","GK","32","500000","2026-06-30","21","2029","0","0","0","0","Ukraine","right","191","1.51","0.13","0","0.62","100","0","1.77","0","0","0","0","0","0","0","0","0","0","0","0.04","0","0","0","0","18.9","79.11","12.24","72.1","10.11","65.79","0","0","0","1.51","52.94","0.04","0","0","6.39","72.92","2.08","6.48","67.81","2.15","1.47","0.065","1.77"
"I. Oblyakov","Turkey 1.","CSKA Moskva","RWF, LWB, AMF","27","0","2030-06-30","28","2027","8","4.36","4","3.26","Russia","left","176","7.81","5.82","63.36","2.09","34.04","0.18","4.75","0.36","0.19","0","43","1.91","32.56","18.605","2.53","36.84","2.89","47.69","6.97","42.68","3.69","1.42","0.53","36.28","76.13","12.88","68.28","3.82","58.14","0.14","1.24","0.89","5.11","73.04","4.44","51","2.18","6.75","78.29","","","0","0","","",""
"J. Córdoba","Turkey 1.","Krasnodar","CF","32","0","2027-06-30","23","2004","14","11.98","5","2.36","Colombia","right","188","2.2","2.07","45.65","4.85","37.04","0.04","1.92","0.63","0.54","0.09","64","2.87","54.69","21.875","0.72","12.5","4.09","48.35","14.87","31.12","4.54","1.53","0.45","14.19","78.16","1.57","82.86","0.67","73.33","0.11","0.31","0.4","1.03","82.61","0.67","40","0.76","0.76","64.71","","","0","0","","",""
"Rodrigão","Turkey 1.","Zenit","LCB, RCB","30","5000000","2027-06-30","22","2001","1","0.8","0","0.74","Brazil","right","191","8.14","4.5","70","4.18","56.99","0.76","7.64","0.04","0.04","0","6","0.27","33.33","16.667","0.18","50","0.58","61.54","1.93","34.88","0.67","0.54","0","58.2","88.1","22.94","76.67","7.47","48.8","0.03","0.09","0.18","9.22","73.66","1.08","33.33","0.27","9.04","71.14","","","0","0","","",""
"D. Kuzyaev","Turkey 1.","Zenit","RCMF","32","8000000","2026-06-30","26","1993","5","5.94","3","2.56","Russia","right","182","7.86","5.24","70.69","2.39","49.06","0.14","6.48","0.14","0.27","0","29","1.31","48.28","17.241","1.76","30.77","1.63","50","5.33","39.83","3.39","1.13","0.41","53.24","87.45","12.92","78.32","2.26","56","0.12","0.72","0.59","4.97","89.09","2.75","60.66","1.63","5.33","75.42","","","0","0","","",""
"V. Karavaev","Turkey 1.","Zenit","RB","30","5000000","2026-06-30","24","1980","0","1.24","2","2.59","Russia","right","175","6.14","4.86","71.96","1.77","46.15","0.14","3.68","0","0.06","0","13","0.59","7.69","0","2.59","49.12","1","45.45","1.91","38.1","1.91","1.45","0.68","52","85.23","21.18","78.33","4.41","42.27","0.12","0.32","0.36","6.36","67.14","2.55","57.14","0.86","8.77","79.79","","","0","0","","",""
"V. Melekhin","Turkey 1.","Rostov","RCB, LCB","22","3200000","2027-06-30","24","1979","0","0.31","1","0.3","Russia","right","180","10.6","6.55","63.19","5.41","64.71","0.77","8.15","0","0.01","0","7","0.32","42.86","0","0.32","57.14","0.64","50","1.09","41.67","0.36","1.46","0.41","49.66","82.14","20.78","69.15","7.59","45.51","0.01","0.09","0.05","5.96","55.73","0.91","40","0.14","9.55","60.95","","","0","0","","",""
"L. Masoero","Turkey 1.","Nizhny Novgorod","RCB","30","900000","2027-06-30","22","1970","0","1.44","0","0.35","Argentina","right","188","10.51","6.3","65.94","4.71","47.57","0.41","7.23","0","0.07","0","8","0.37","62.5","0","0.55","33.33","0.41","44.44","1.23","25.93","0.69","1.01","0.05","37.01","78.15","19.55","69.39","6.9","44.37","0.02","0","0.09","5.71","58.4","1.01","45.45","0.27","9.59","65.71","","","0","0","","",""
"K. Suslov","Turkey 1.","Fakel","LCB, CB","34","200000","2026-06-30","23","1955","0","0.31","0","0.25","Russia","right","187","12.61","10.13","67.27","4.19","53.85","0.83","6.6","0","0.01","0","4","0.18","50","0","0.23","40","0.09","100","0.55","33.33","0.28","0.23","0.09","24.72","83.24","10.4","74.78","5.06","64.55","0.01","0","0.05","3.18","68.12","0.23","20","0.05","6.12","62.41","","","0","0","","",""
"E. Bicfalvi","Turkey 1.","Ural","CF, AMF","37","400000","","26","1953","4","6.49","1","1.53","Romania","right","187","4.33","3.41","60.81","6.87","33.56","0.09","2.92","0.18","0.3","0.09","56","2.58","32.14","7.143","0.97","33.33","2.63","43.86","12.12","26.24","4.98","1.01","0.55","21.15","68.41","6.04","48.09","1.15","44","0.07","0.78","0.37","2.58","42.86","1.94","38.1","1.11","2.21","72.92","","","0","0","","",""
"F. Kamano","Turkey 1.","Lokomotiv Moskva","RAMF, CF, LAMF","29","3200000","2026-06-30","28","1939","3","5.09","2","1.85","Guinea","right","175","4.64","5.06","48.62","1.49","25","0.05","2.85","0.14","0.24","0.09","36","1.67","44.44","8.333","2.04","40.91","3.25","61.43","8.54","38.59","2.14","2","0.65","26.36","79.4","5.29","71.05","1.21","61.54","0.09","0.7","0.56","2.23","68.75","2.37","49.02","0.6","3.43","74.32","","","0","0","","",""
"V. Pisarskiy","Turkey 1.","Krylya Sovetov","CF","29","0","","26","1931","14","10.9","2","2.41","Ukraine","right","188","4.15","3.64","52.56","7.69","35.15","0.09","2.8","0.56","0.51","0.14","67","3.12","47.76","20.896","1.35","31.03","5.03","48.15","13.98","34.67","4.99","1.17","0.7","15.43","71.6","2.61","66.07","0.47","20","0.11","0.05","0.33","1.21","65.38","1.21","57.69","0.84","1.26","66.67","","","0","0","","",""
"T. Suleymanov","Turkey 1.","Nizhny Novgorod","CF","25","1200000","2029-06-30","28","1924","10","7.4","1","0.38","Russia","both","183","4.63","3.7","48.1","11.46","33.06","0.09","3.18","0.33","0.35","0.09","45","2.1","51.11","22.222","1.4","20","1.96","52.38","9.07","28.87","3.88","0.7","0.23","17.64","65.78","3.41","45.21","0.56","33.33","0.02","0.14","0.33","1.64","40","1.31","25","0.42","1.54","54.55","","","0","0","","",""
"E. Chernov","Turkey 1.","Rostov","LB, LWB","33","700000","2026-06-30","23","1917","2","0.72","0","1.3","Russia","left","180","6.53","5.02","60.75","2.63","42.86","0.19","4.43","0.09","0.03","0","11","0.52","36.36","18.182","3.62","42.86","1.78","57.89","3.33","61.97","1.17","1.46","0.61","25.26","68.59","9.06","55.96","4.18","41.57","0.06","0.33","0.09","3.62","57.14","3.19","42.65","0.52","6.29","62.69","","","0","0","","",""
"G. Dzhikiya","Turkey 1.","Spartak Moskva","LCB","32","3500000","2027-06-30","22","1917","0","0.58","1","0.15","Russia","left","188","6.71","3.29","74.29","3.05","75.38","0.52","6.34","0","0.03","0","10","0.47","30","0","0.47","60","0.52","63.64","1.55","54.55","0.66","1.78","0.14","52.77","90.21","19.86","81.56","7.98","61.18","0.01","0.05","0.05","8.4","75.98","0.8","70.59","0.47","9.95","79.72","","","0","0","","",""
"Émerson","Turkey 1.","Ural","RCB, LCB, CB","30","900000","2026-06-30","22","1903","1","1.02","0","0.62","Ukraine","right","195","9.36","5.39","71.93","5.34","60.18","0.47","6.51","0.05","0.05","0.05","5","0.24","40","20","0.14","0","0.24","80","1.75","45.95","0.8","0.24","0","39.82","84.68","14.85","71.97","6.01","57.48","0.03","0","0.05","3.88","57.32","0.33","42.86","0.24","6.72","60.56","","","0","0","","",""
"F. Smolov","Turkey 1.","Dinamo Moskva","CF","35","2000000","","24","1894","10","11.14","2","3.06","Russia","right","187","3.71","2.8","49.15","4.94","33.65","0.19","3.12","0.19","0.53","0","56","2.66","41.07","17.857","0.86","27.78","4.75","47","10.36","34.4","4.8","2.23","0.81","28.23","76.43","6.7","65.96","1.47","67.74","0.15","1.09","0.81","3.52","75.68","2.28","62.5","1.95","3.42","80.56","","","0","0","","",""
"A. Ionov","Turkey 1.","Krasnodar","RWF, LWF","36","500000","","27","1889","7","3.64","1","4.8","Russia","right","177","2.91","2.24","59.57","1.14","16.67","0.1","2.33","0.33","0.17","0","24","1.14","45.83","29.167","1.43","36.67","1.43","56.67","3.24","38.24","3.1","1.29","0.86","31.11","84.84","4.76","78","0.71","46.67","0.23","0.48","0.71","1.57","78.79","1.67","71.43","1.43","3.05","73.44","","","0","0","","",""
"R. Ezhov","Turkey 1.","Krylya Sovetov","RW, LW","28","0","2028-06-30","22","1884","3","2.33","3","3.4","Russia","left","181","5.35","4.49","56.38","2.01","40.48","0.05","3.54","0.14","0.11","0","24","1.15","45.83","12.5","2.39","38","3.92","56.1","8.03","44.05","2.2","2.63","1.15","29.86","75.68","8.41","65.34","1.53","56.25","0.16","0.19","0.72","3.11","72.31","2.77","55.17","1.05","5.49","68.7","","","0","0","","",""
"I. Diveev","Turkey 1.","CSKA Moskva","CB, RCB","26","6000000","2029-06-30","20","1881","2","1.78","1","0.32","Russia","right","194","8.13","4.69","69.39","5.89","65.85","0.67","5.72","0.1","0.09","0.1","13","0.62","46.15","15.385","0.14","0","0.38","62.5","0.96","40","0.96","0.38","0.05","36.22","84.54","15.07","75.24","5.02","55.24","0.02","0.1","0.1","4.07","70.59","0.81","35.29","0.38","7.75","69.14","","","0","0","","",""
"A. Samsonov","Turkey 1.","Torpedo Moskva","LB, LCB","36","100000","","22","1874","0","0.62","1","1.19","Russia","right","182","11.33","6.82","59.15","2.26","46.81","0.67","7.8","0","0.03","0","14","0.67","21.43","0","2.35","44.9","1.58","54.55","3.36","47.14","0.34","1.01","0.29","38.56","70.49","18.97","58.48","9.51","47.98","0.06","0.05","0.38","7.2","55.33","2.31","35.42","0.19","11.33","63.98","","","0","0","","",""
"A. Nigmatullin","Turkey 1.","Nizhny Novgorod","GK","34","700000","2026-06-30","19","1870","0","0","0","0","Russia","right","194","1.54","0.14","33.33","0.48","100","0","1.85","0","0","0","0","0","0","0","0","0","0","0","0.05","100","0","0.05","0","10.44","79.72","7.17","72.48","5.63","66.67","0","0","0","1.97","53.66","0.05","100","0.05","4.48","82.8","1.44","4.43","67.39","1.3","-2.92","-0.141","1.64"
"E. Kharin","Turkey 1.","Akhmat Grozny","LB, LAMF, LW","30","1500000","2026-06-30","26","1861","5","3.25","1","0.78","Estonia","left","185","12.19","8.41","56.32","5.13","51.89","0.1","7.96","0.24","0.16","0","26","1.26","42.31","19.231","1.69","34.29","2.76","47.37","6.34","39.69","2.51","0.97","0.58","24.42","68.71","10.11","64.11","2.51","51.92","0.04","0.29","0.24","3.82","67.09","1.79","48.65","0.58","5.42","71.43","","","0","0","","",""
"K. Shchetinin","Turkey 1.","Rostov","RCMF","23","3000000","2028-06-30","30","1849","1","1.66","4","1.26","Russia","right","178","9.05","7.2","60.14","1.95","22.5","0.44","5.25","0.05","0.08","0","23","1.12","39.13","4.348","2.53","30.77","3.99","51.22","8.03","48.48","1.46","1.7","0.58","29.5","74.26","9.05","65.05","2.92","43.33","0.06","0.39","0.44","3.46","57.75","2.77","43.86","0.83","4.82","72.73","","","0","0","","",""
"I. Kuzmichev","Turkey 1.","Lokomotiv Moskva","RCB, LCB","25","800000","2026-06-30","20","1839","0","0.77","0","0.01","Russia","right","198","10.18","5.63","66.96","6.7","58.39","0.93","7.95","0","0.04","0","5","0.24","20","0","0.15","100","0.44","55.56","1.08","59.09","0.34","0.15","0.05","40.28","88.7","14.19","80.34","5.58","61.4","0","0","0","3.08","57.14","0.29","16.67","0","6.56","61.19","","","0","0","","",""
"M. Bystrov","Turkey 1.","Akhmat Grozny","LCB, RCB, RB","33","500000","2026-12-31","20","1825","0","0.49","0","0.36","Kazakhstan","right","181","10.7","6.81","63.77","4.19","44.71","0.35","7.14","0","0.02","0","3","0.15","33.33","0","0.44","66.67","0.64","76.92","2.37","43.75","0.15","0.74","0.39","32.55","81.67","14.1","70.98","4.29","59.77","0.02","0","0.1","3.5","64.79","0.94","42.11","0.15","6.76","56.93","","","0","0","","",""
"Claudinho","Turkey 1.","Zenit","LCMF, LWF","28","18000000","2029-06-30","24","1810","5","5.08","6","4.37","Brazil","right","172","6.96","6.07","55.74","1.24","24","0","5.49","0.25","0.25","0","54","2.69","31.48","9.259","1.39","39.29","3.83","57.14","10.64","40.19","3.18","1.44","0.4","63.65","86.17","17.06","74.34","4.62","63.44","0.22","1.39","0.6","7.96","75.63","4.23","54.12","2.24","8.55","80.81","","","0","0","","",""
"A. Kashtanov","Turkey 1.","Ural","CF","29","800000","2027-06-30","28","1805","5","7.05","4","2.3","Russia","right","196","3.29","2.54","47.06","11.77","44.92","0.2","2.71","0.15","0.35","0","43","2.14","41.86","11.628","0.7","42.86","2.64","50.94","11.32","28.63","5.73","0.8","0.4","17.2","70.14","3.99","48.75","0.75","66.67","0.11","0.2","0.65","1.4","39.29","1.4","64.29","1.45","1.45","89.66","","","0","0","","",""
