"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"P. Nwadike","Sweden 2.","Sirius","RCB, LCB","27","350000","2027-06-30","9","831","0","1.07","0","0","Sweden","right","190","8.77","4.87","66.67","4.55","54.76","0.43","6.47","0","0.12","0","5","0.54","0","0","0","0","0.43","50","2.82","61.54","0.76","0.76","0.22","52.31","88.82","17.33","76.25","4.98","39.13","0","0","0","5.42","54","0.54","0","0","6.06","50","","","0","0","","",""
"N. Persson","Sweden 2.","Mjällby","LWB, LB","22","0","2029-12-31","10","826","0","0.11","1","2.47","Sweden","left","184","7.08","5.45","54","1.74","37.5","0.11","4.3","0","0.01","0","5","0.54","0","0","2.29","33.33","4.47","58.54","7.08","47.69","0.87","1.85","0.87","32.47","77.52","11.88","66.97","4.47","53.66","0.27","0.22","0.11","3.38","64.52","2.62","50","0.98","6.54","75","","","0","0","","",""
"G. Sandberg Magnusson","Sweden 2.","Brommapojkarna","RCMF, LWF","33","150000","","20","819","0","0.81","0","0.18","Sweden","right","181","7.36","5.82","45.28","2.97","51.85","0.66","5.77","0","0.09","0","9","0.99","33.33","0","0.33","0","1.1","50","5.49","26","1.87","0","0.11","31.98","83.85","10.22","68.82","2.42","36.36","0.02","0","0.11","4.4","57.5","1.43","30.77","0.55","3.41","61.29","","","0","0","","",""
"Montader Madjed","Sweden 2.","Hammarby","RAMF, RW, RWF","20","0","2028-12-31","16","813","1","1.69","0","0.4","Sweden","left","182","5.09","5.09","54.35","1.11","20","0","3.05","0.11","0.19","0","24","2.66","29.17","4.167","3.65","30.3","7.75","62.86","13.06","51.69","2.99","3.43","0.77","27.9","79.76","5.65","66.67","0.77","57.14","0.04","0.44","0.44","1.22","72.73","3.65","54.55","0.66","3.76","76.47","","","0","0","","",""
"A. Ali","Sweden 2.","AIK","RCMF, LCMF, DMF","23","0","","13","810","1","0.22","0","0.16","Sweden","right","178","7.22","5.44","59.18","0.78","14.29","0.11","4.95","0.11","0.02","0","3","0.33","33.33","33.333","1","33.33","2.44","63.64","5.78","51.92","0.89","2","0.56","50.44","85.9","15.22","74.45","2.89","30.77","0.02","0","0","5","80","2.89","65.38","1.44","6.22","71.43","","","0","0","","",""
"B. Celina","Sweden 2.","AIK","LW, RCMF","29","1800000","2026-08-31","9","810","0","0.88","1","0.83","Kosovo","right","181","6.44","5.22","48.94","1.56","64.29","0.11","5.02","0","0.1","0","15","1.67","40","0","1.78","50","2.33","42.86","6.11","32.73","1.78","2.44","0.56","50.11","84.26","13","70.94","5.22","59.57","0.09","0.44","0.44","8.22","77.03","2.56","43.48","0.56","7","79.37","","","0","0","","",""
"J. Nilsson","Sweden 2.","Hammarby","RW, RAMF, RWF","31","350000","","16","803","1","1.32","0","0.28","Sweden","right","180","6.05","4.82","58.14","1.46","15.38","0","4.12","0.11","0.15","0","8","0.9","62.5","12.5","4.15","40.54","2.58","52.17","6.95","37.1","1.79","1.01","1.12","26.23","75.64","7.06","66.67","1.57","50","0.03","0.56","0.22","2.58","78.26","4.6","51.22","0.9","5.27","85.11","","","0","0","","",""
"F. Voytekhovich","Sweden 2.","Värnamo","GK","35","0","","8","791","0","0","0","0","Belarus","right","194","1.71","0","0","1.02","100","0","2.25","0","0","0","0","0","0","0","0","0","0","0","0.11","100","0","0","0","16.95","86.58","10.24","81.11","2.39","23.81","0","0","0","0.8","14.29","0","0","0","1.59","35.71","1.14","4.66","75.61","1.41","2.42","0.275","1.59"
"J. Tolinsson","Sweden 2.","IFK Norrköping","RCB, LCB","22","600000","2026-06-30","10","785","0","0.05","0","0","Sweden","right","190","8.03","6.65","65.52","4.01","51.43","0.92","4.47","0","0.01","0","1","0.11","0","0","0.46","0","0.34","66.67","1.03","44.44","0.34","0.46","0","48.96","86.89","18.34","75","5.39","34.04","0","0","0","5.04","61.36","1.26","0","0.11","6.54","61.4","","","0","0","","",""
"F. Andersson","Sweden 2.","Varbergs","GK","37","100000","","8","782","0","0","0","0","Sweden","right","196","1.5","0.12","0","0.69","83.33","0","1.83","0","0","0","0","0","0","0","0","0","0","0","0.12","0","0","0","0","13.93","80.99","9.55","72.29","7.25","65.08","0","0","0","1.73","46.67","0.23","0","0","4.26","83.78","2.3","5.98","61.54","2.08","-1.94","-0.223","1.96"
"M. Kaastrup","Sweden 2.","Sirius","CF, LAMF, LW","25","375000","2027-06-30","10","782","0","2.67","1","0.97","Denmark","right","176","2.99","3.8","60.61","0.69","16.67","0.12","0.91","0","0.31","0","21","2.42","28.57","0","2.76","29.17","5.41","44.68","11.05","38.54","3.8","2.65","0.58","26.24","80.7","3.11","59.26","1.27","36.36","0.11","0.12","0.35","1.15","40","2.53","54.55","0.92","2.76","70.83","","","0","0","","",""
"M. Hallberg","Sweden 2.","Kalmar","RCMF, CF","30","450000","2026-12-31","12","776","1","0.76","2","1.15","Sweden","right","180","4.76","5.57","54.17","3.02","57.69","0","2","0.12","0.09","0","8","0.93","50","12.5","1.28","36.36","0.58","20","3.48","26.67","1.62","0.58","0.46","45.12","87.66","10.55","79.12","1.04","77.78","0.13","0.46","0.23","4.06","88.57","1.62","57.14","0.81","4.52","74.36","","","0","0","","",""
"Pashang Abdulla","Sweden 2.","Degerfors","CF","31","275000","2026-06-30","14","771","0","1.05","0","0.2","Iraq","left","184","3.39","2.45","57.14","10.86","23.66","0.12","2.32","0","0.12","0","13","1.52","15.38","0","0.47","50","2.92","48","10.74","25","2.22","1.17","0.23","11.79","74.26","3.15","59.26","0.7","83.33","0.02","0","0.12","1.75","60","0.82","57.14","0.7","1.52","84.62","","","0","0","","",""
"G. Lindgren","Sweden 2.","Degerfors","CF","24","0","2027-06-30","16","770","3","1.49","0","0.03","Sweden","right","180","2.22","3.16","48.15","5.03","23.26","0.12","0.82","0.35","0.17","0","10","1.17","60","30","0.23","50","1.52","61.54","9","31.17","3.39","1.05","0.23","12.16","75","2.1","61.11","0.58","80","0","0","0","1.17","70","0.94","75","0.58","1.17","100","","","0","0","","",""
"O. Alfonsi","Sweden 2.","Varbergs","AMF, RW, CF","22","300000","2026-11-30","12","752","2","1.38","0","0.21","Sweden","left","180","7.3","7.3","52.46","3.95","30.3","0.36","4.46","0.24","0.17","0","10","1.2","20","20","1.2","20","1.91","50","10.77","41.11","3.11","0.6","0","14.96","70.4","3.59","46.67","1.2","50","0.03","0","0.12","0.96","50","0.6","40","0.48","1.32","63.64","","","0","0","","",""
"J. Guidetti","Sweden 2.","AIK","CF","33","350000","","14","750","1","2.69","0","0.27","Sweden","right","185","3.12","2.64","54.55","3.6","36.67","0","2.02","0.12","0.32","0","18","2.16","33.33","5.556","0.72","16.67","1.08","33.33","6.12","25.49","4.2","0.12","0","18.24","75.66","5.04","61.9","1.2","40","0.03","0.36","0.12","2.88","54.17","1.56","53.85","1.2","1.68","92.86","","","0","0","","",""
"W. Odefalk","Sweden 2.","Brommapojkarna","LWF, CF, LCMF","21","0","2026-12-31","14","736","1","1.34","0","0.52","Sweden","right","177","6.85","6.97","54.39","1.1","55.56","0.24","2.89","0.12","0.16","0","11","1.35","18.18","9.091","1.47","41.67","1.96","56.25","5.26","44.19","2.45","1.59","1.1","33.63","75.64","9.78","67.5","3.3","48.15","0.06","0.86","0.24","4.77","61.54","2.57","61.9","1.47","4.89","77.5","","","0","0","","",""
"F. Winsth","Sweden 2.","Värnamo","RB, RWB","35","150000","","20","734","0","0.11","0","0.81","Sweden","right","176","8.34","6.5","56.6","1.96","18.75","0.12","5.08","0","0.01","0","3","0.37","0","0","1.84","33.33","0.37","66.67","2.7","36.36","0.98","1.84","0.49","52.23","85.68","17.04","76.98","3.43","46.43","0.1","0","0.61","6.25","70.59","2.21","44.44","0.61","7.85","75","","","0","0","","",""
"L. Shabani","Sweden 2.","IFK Norrköping","RAMF, AMF","26","250000","","15","733","1","1.06","0","0.76","Sweden","right","175","6.75","6.75","56.36","1.35","27.27","0","2.86","0.12","0.13","0","11","1.35","36.36","9.091","3.19","38.46","3.56","68.97","7.12","53.45","1.72","2.09","0.25","24.31","76.77","4.91","62.5","1.11","0","0.09","0.12","0.86","1.84","73.33","3.56","41.38","0.49","4.42","66.67","","","0","0","","",""
"I. Sadiq","Sweden 2.","Häcken","RWF, CF","25","2500000","2028-06-30","10","724","5","4.35","0","1.35","Ghana","right","167","4.72","4.72","60.53","1.86","40","0.12","2.43","0.62","0.54","0.25","36","4.48","36.11","13.889","3.73","20","5.84","48.94","13.3","40.19","6.46","2.36","0.5","26.35","73.11","4.48","66.67","2.24","72.22","0.17","0.25","0.75","1.86","73.33","3.73","50","2.11","4.1","78.79","","","0","0","","",""
"J. Durmaz","Sweden 2.","AIK","RCMF, DMF, LCMF","36","100000","","18","712","0","0.14","0","1.2","Sweden","left","181","9.1","7.21","52.63","1.01","50","0.25","6.83","0","0.02","0","7","0.88","0","0","2.15","29.41","3.41","59.26","6.57","48.08","0.76","3.03","1.01","73.69","85.93","23.13","75.96","9.73","67.53","0.15","0.63","0.38","13.15","72.12","4.04","50","1.52","12.39","87.76","","","0","0","","",""
"Justin Salmon","Sweden 2.","Degerfors","LCMF, RCMF, DMF","26","200000","2026-12-30","24","704","1","0.88","1","0.58","Liberia","right","183","7.41","7.03","50.91","1.79","64.29","0.38","4.44","0.13","0.11","0","9","1.15","11.11","11.111","0.38","33.33","1.79","42.86","6.52","19.61","0.77","1.41","0.77","26.46","83.57","8.57","70.15","1.79","35.71","0.07","0.51","0.26","3.45","70.37","1.15","55.56","0.51","4.09","65.63","","","0","0","","",""
"Í. Sigurgeirsson","Sweden 2.","IFK Norrköping","LAMF, CF, LWF","22","350000","2026-12-31","11","704","3","3.28","1","0.87","Iceland","right","175","6.26","6.14","62.5","2.17","29.41","0.13","2.48","0.38","0.42","0","17","2.17","35.29","17.647","1.02","12.5","4.86","71.05","11.12","47.13","4.47","1.53","0.77","18.03","76.6","4.47","62.86","0.64","0","0.11","0.26","0.38","0.89","57.14","1.28","80","1.41","2.43","68.42","","","0","0","","",""
"Z. Inoussa","Sweden 2.","Brommapojkarna","LWB, LWF, CF","23","2000000","2030-06-30","10","702","5","1.72","0","1.17","Sweden","right","177","7.56","6.03","57.45","2.69","57.14","0.13","4.7","0.51","0.22","0.13","10","1.28","70","50","2.82","18.18","6.92","53.7","15.77","41.46","2.31","3.33","0.9","30.38","75.11","8.72","64.71","1.41","72.73","0.15","0.26","0.77","2.44","84.21","3.46","48.15","1.28","5.51","65.12","","","0","0","","",""
"L. Hägg-Johansson","Sweden 2.","Brommapojkarna","GK","31","175000","2026-12-31","7","701","0","0","0","0","Sweden","right","189","1.41","0.39","100","0.39","66.67","0","1.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.99","82.57","8.22","78.13","4.49","60","0","0","0","0.39","66.67","0","0","0","3.85","60","1.8","4.88","63.16","1.91","0.85","0.109","1.28"
"A. Selmani","Sweden 2.","IFK Göteborg","CF","28","300000","2027-12-31","12","701","0","0.86","0","0.04","Sweden","right","184","3.21","3.85","33.33","5.65","38.64","0","2.07","0","0.11","0","11","1.41","18.18","0","0.9","0","5.14","37.5","13.22","26.21","3.59","0.39","0.39","10.14","58.23","2.05","56.25","0.26","50","0","0.39","0","1.03","50","0.39","0","0.39","1.03","50","","","0","0","","",""
"N. Gunnarsson","Sweden 2.","IFK Norrköping","RCB, LCB, CB","34","150000","2026-06-30","11","700","0","0.09","0","0","Norway","right","188","6.3","3.21","68","5.27","75.61","0.39","4.73","0","0.01","0","2","0.26","50","0","0.13","0","0.13","100","0.64","80","0.39","0","0","33.56","87.74","11.83","68.48","5.91","56.52","0","0","0","2.83","63.64","0.64","0","0","4.89","71.05","","","0","0","","",""
"A. Lohikangas","Sweden 2.","Värnamo","LB, LWB","27","200000","","14","700","1","0.77","0","0.62","Sweden","left","180","10.8","6.56","72.55","1.93","20","0","7.89","0.13","0.1","0","7","0.9","28.57","14.286","2.19","47.06","0.39","100","2.96","43.48","2.06","1.41","0.51","49.37","83.33","18.51","72.92","3.86","36.67","0.08","0.26","0.51","7.07","69.09","1.8","42.86","0.39","8.74","70.59","","","0","0","","",""
"A. Boudah","Sweden 2.","Hammarby","CF, LW, LWF","26","450000","2027-06-30","13","699","0","1.38","2","1.91","Sweden","right","186","3.86","2.83","72.73","2.7","33.33","0","2.49","0","0.18","0","15","1.93","33.33","0","1.16","11.11","2.19","52.94","7.73","28.33","3.86","1.16","0.64","21.5","83.23","4.38","76.47","1.03","62.5","0.25","0.39","1.03","1.55","83.33","1.8","57.14","1.67","2.06","75","","","0","0","","",""
"A. Christiansen","Sweden 2.","Malmö FF","AMF","35","750000","2026-12-31","8","695","1","1.74","1","1.51","Denmark","right","175","4.66","4.79","51.35","0.26","100","0","3.09","0.13","0.23","0","23","2.98","39.13","4.348","2.46","36.84","1.94","40","8.55","45.45","5.44","1.29","0.52","55.94","86.34","15.02","79.31","2.46","47.37","0.2","0.39","0.39","6.99","79.63","3.88","53.33","1.81","6.47","84","","","0","0","","",""
"S. Jørgensen","Sweden 2.","Malmö FF","RAMF, RWF","25","1200000","2027-12-31","16","693","1","2.28","2","2.48","Denmark","left","178","4.94","4.42","64.71","0.13","0","0","3.64","0.13","0.3","0","19","2.47","47.37","5.263","2.21","29.41","2.73","52.38","5.19","37.5","6.36","1.95","1.04","37.27","85.37","8.83","83.82","1.04","50","0.32","0.78","0.65","2.86","90.91","2.6","65","2.73","4.68","86.11","","","0","0","","",""
"M. Bustos","Sweden 2.","Värnamo","RWF, CF, RW","29","250000","2026-12-31","18","692","3","2.91","1","1.07","Canada","left","168","4.16","3.9","40","1.56","16.67","0.26","3.83","0.26","0.38","0","14","1.82","50","21.429","2.99","34.78","3.51","44.44","9.88","36.84","2.08","1.95","0.91","37.72","83.79","5.59","62.79","1.56","58.33","0.14","0.39","0.39","3.25","64","4.16","53.13","1.69","3.77","82.76","","","0","0","","",""
"S. Hedlund","Sweden 2.","Elfsborg","RAMF, AMF, RWF","32","0","2026-12-31","8","684","1","0.71","2","0.2","Sweden","right","173","6.05","6.71","64.71","0.92","28.57","0","2","0.13","0.09","0","6","0.79","50","16.667","2.24","29.41","2.24","58.82","7.11","40.74","2.89","1.45","1.05","20.13","71.9","4.08","67.74","1.05","62.5","0.03","0.26","0.26","1.05","62.5","2.5","73.68","1.71","3.95","70","","","0","0","","",""
"E. Chilufya","Sweden 2.","Häcken","CF, RWF","26","1500000","2028-12-31","8","674","5","4.12","1","0.4","Zambia","right","171","3.61","4.94","48.65","1.34","0","0","0.69","0.67","0.55","0","18","2.4","61.11","27.778","1.87","21.43","2.27","47.06","6.54","28.57","4.41","1.34","0.4","15.22","78.95","1.6","66.67","0.4","66.67","0.05","0","0.4","0.67","100","1.2","44.44","0.67","1.2","77.78","","","0","0","","",""
"Aiham Ousou","Sweden 2.","Häcken","LCB, RCB","25","1800000","2028-06-30","7","668","0","0.74","0","0.2","Sweden","right","186","9.3","5.39","70","4.72","65.71","0.13","6.51","0","0.1","0","6","0.81","33.33","0","0.13","0","0.67","40","3.23","41.67","0.81","2.96","0.94","72.75","92.59","28.16","87.56","4.99","56.76","0.03","0","0","11.05","86.59","0.54","25","0.13","10.24","78.95","","","0","0","","",""
"A. Benediktsson","Sweden 2.","IFK Göteborg","GK","23","400000","2029-06-30","7","665","0","0","0","0","Iceland","left","196","1.35","0","0","0.27","100","0","1.62","0","0","0","0","0","0","0","0","0","0","0","0.27","100","0","0","0","14.35","83.02","8.66","75","5.95","63.64","0","0","0","0.54","75","0","0","0","4.74","74.29","0.95","4.87","80.56","1.2","1.9","0.257","1.49"
"V. Rönnberg","Sweden 2.","Varbergs","LCB","23","0","2026-12-31","13","645","0","0.23","0","0.3","Sweden","left","193","10.19","6.14","65.91","4.05","65.52","0.56","6.97","0","0.03","0","2","0.28","0","0","0.84","83.33","0.7","80","2.65","52.63","0.84","0.7","0.14","34.33","78.46","18.14","70","7.4","45.28","0.04","0","0.14","6","60.47","1.26","66.67","0.56","9.91","74.65","","","0","0","","",""
"P. Dahbo","Sweden 2.","Häcken","RCMF, RWF, LCMF","20","0","2027-12-31","20","641","4","1.49","0","0.62","Sweden","left","176","4.63","8.14","41.38","1.12","12.5","0","1.69","0.56","0.21","0","13","1.83","38.46","30.769","1.68","41.67","3.37","66.67","9.41","59.7","1.68","2.53","0.56","37.35","87.22","9.13","76.92","1.4","60","0.09","0.28","0","3.93","78.57","3.09","63.64","1.12","5.05","86.11","","","0","0","","",""
"O. Lewicki","Sweden 2.","Malmö FF","LDMF, RB, LCMF","33","400000","","23","638","0","0.35","0","0.38","Sweden","right","170","7.9","6.63","57.45","1.83","61.54","0.28","5.67","0","0.05","0","3","0.42","33.33","0","1.13","37.5","0.28","0","3.24","17.39","0.85","0.99","0.14","55.16","90.28","14.53","76.7","1.83","53.85","0.05","0","0.42","4.51","68.75","1.41","40","0.42","5.78","73.17","","","0","0","","",""
"J. Bergström","Sweden 2.","Mjällby","CF","30","500000","2026-12-31","21","629","3","2.28","1","1.16","Sweden","right","195","3.86","3.86","48.15","12.16","36.47","0.14","2.9","0.43","0.33","0.14","10","1.43","40","30","0.43","0","2","35.71","10.3","18.06","3.15","0.43","0","16.74","72.65","4.58","53.13","0.29","50","0.17","0.14","0.57","2","64.29","1.14","37.5","1.14","1.57","54.55","","","0","0","","",""
"A. Björnström","Sweden 2.","AIK","LB, LCMF, RCMF","30","350000","2027-12-31","14","617","0","0.27","0","1.28","Sweden","left","176","6.71","5.54","57.89","2.77","36.84","0.44","4.73","0","0.04","0","4","0.58","0","0","3.21","31.82","3.06","38.1","5.11","37.14","3.06","1.6","0.88","31.94","80.37","7.59","69.23","2.19","40","0.19","0","0.58","2.77","57.89","2.19","46.67","1.17","4.67","71.88","","","0","0","","",""
"S. Hrstić","Sweden 2.","Häcken","CF","22","1800000","2027-12-31","10","611","2","1.48","0","0.36","Serbia","right","192","1.77","1.62","36.36","2.5","41.18","0.44","1.62","0.29","0.22","0.15","10","1.47","50","20","0","0","0.29","50","6.04","31.71","2.95","0","0","11.93","81.48","2.06","57.14","0.88","66.67","0.05","0.29","0.15","0.74","80","0.59","50","0.59","1.03","57.14","","","0","0","","",""
"J. Olsson","Sweden 2.","Degerfors","GK","31","225000","2028-12-31","6","605","0","0","0","0","Sweden","right","187","1.64","0","0","1.19","100","0","1.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.88","85","6.99","72.34","4.91","57.58","0","0","0","0.74","80","0","0","0","4.02","62.96","1.93","4.91","60.61","1.71","-1.48","-0.22","2.23"
"T. Vaiho","Sweden 2.","Djurgården","GK","37","100000","","7","603","0","0","0","0","Sweden","left","188","2.39","0.15","0","0.6","75","0","2.98","0","0","0","0","0","0","0","0","0","0","0","0.3","100","0","0","0","14.93","82","10.15","75","6.27","61.9","0","0","0","1.04","42.86","0.15","0","0","5.22","65.71","1.64","3.43","52.17","1.26","-2.53","-0.378","1.64"
"K. Khazeni","Sweden 2.","IFK Norrköping","AMF, RAMF, RW","30","300000","","18","591","1","0.92","1","1.03","Sweden","right","185","8.53","9.14","60","1.83","16.67","0.15","3.8","0.15","0.14","0","13","1.98","23.08","7.692","1.52","30","7.61","42","13.1","36.05","2.89","2.89","1.22","21.17","75.54","4.57","70","1.68","9.09","0.16","0.91","0.76","2.59","58.82","2.44","62.5","1.37","2.28","66.67","","","0","0","","",""
"A. Trondsen","Sweden 2.","IFK Göteborg","RDMF, RCMF, RB","30","300000","2026-06-30","12","589","0","0.3","0","0.04","Norway","left","183","6.72","4.28","75","1.83","50","0.46","4.38","0","0.05","0","5","0.76","0","0","0.61","0","3.06","50","6.72","38.64","1.07","0.92","0.15","40.03","85.5","13.75","74.44","3.36","50","0.01","0.61","0.15","5.35","71.43","1.68","36.36","1.07","5.35","74.29","","","0","0","","",""
"L. Carlstrand","Sweden 2.","IFK Göteborg","RAMF, CF, LWF","21","0","2026-12-31","16","576","0","1.27","0","0.9","Sweden","right","184","5.16","5.31","50","5.94","28.95","0","3","0","0.2","0","8","1.25","37.5","0","0.94","33.33","2.66","58.82","12.03","24.68","2.66","1.41","0.47","16.56","75.47","3.28","52.38","1.09","57.14","0.14","0.31","0.63","0.94","66.67","1.72","54.55","1.25","1.88","66.67","","","0","0","","",""
"B. Hjertstrand","Sweden 2.","Halmstad","LB, LCB","31","150000","","8","570","0","0","0","0.04","Sweden","left","180","8.37","4.42","82.14","2.37","46.67","0.16","4.46","0","0","0","1","0.16","0","0","1.74","9.09","0.47","66.67","1.74","36.36","0.16","0.32","0","30.63","75.77","12.79","59.26","5.68","44.44","0.01","0","0","5.21","51.52","1.89","25","0.32","6.79","62.79","","","0","0","","",""
