"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"Osvaldo","Brazil 1.","Vitória","LW, LWF","38","175000","","19","1156","2","2.26","0","1.24","Brazil","right","169","5.22","5.14","62.12","1.01","23.08","0.08","1.94","0.08","0.18","0","17","1.32","58.82","11.765","2.34","30","3.74","39.58","9.65","34.68","1.63","1.56","0.16","23.04","75","7.32","64.89","1.71","68.18","0.1","0.16","0.16","2.72","77.14","2.41","51.61","0.62","4.9","79.37","","","0","0","","",""
"Rodrigo Nestor","Brazil 1.","São Paulo","LAMF, LCMF, LW","25","9000000","2030-12-31","25","1153","0","1.03","2","1.27","Brazil","right","175","5.15","5.23","46.27","0.62","50","0.16","3.47","0","0.08","0","16","1.25","43.75","0","3.2","31.71","1.56","35","5.62","36.11","1.41","1.48","0.39","38.87","83.53","8.12","74.04","1.8","56.52","0.1","0.16","0.47","3.43","68.18","2.97","47.37","0.62","3.98","76.47","","","0","0","","",""
"Ricardo Ryller","Brazil 1.","Vitória","DMF, RCMF","31","650000","","19","1152","0","0.22","1","0.12","Brazil","right","184","11.33","8.83","61.95","3.44","34.09","0.55","5.98","0","0.02","0","12","0.94","8.33","0","0.78","30","0.7","77.78","3.59","47.83","0.23","0.31","0","36.48","82.87","11.95","71.24","5.78","56.76","0.01","0.16","0.16","7.11","72.53","1.41","44.44","0.08","6.64","68.24","","","0","0","","",""
"Wanderson","Brazil 1.","Internacional","LAMF, LW","31","8000000","2027-12-31","23","1151","2","3.07","2","2.1","Brazil","right","176","4.3","5","45.31","1.49","26.32","0.08","2.85","0.16","0.24","0","21","1.64","52.38","9.524","3.28","33.33","4.22","64.81","10.63","41.18","2.27","2.89","0.31","25.49","80.67","5","79.69","0.55","42.86","0.16","0.16","0.55","1.8","82.61","3.05","46.15","0.78","3.68","87.23","","","0","0","","",""
"Marcelo","Brazil 1.","Fluminense","LB","37","1300000","","17","1150","1","1.36","1","0.91","Brazil","left","174","7.75","5.63","59.72","1.1","21.43","0","5.86","0","0.11","0","17","1.33","23.53","5.882","2.58","36.36","2.97","73.68","5.71","54.79","0.86","1.49","0","49.07","80.38","20.5","77.48","6.57","53.57","0.07","0.31","0.63","9","73.04","2.82","41.67","0.55","11.5","72.79","","","0","0","","",""
"E. Martínez","Brazil 1.","Fortaleza","LCMF, LAMF, AMF","31","1200000","2027-06-30","20","1138","1","0.96","4","1.9","Argentina","right","177","7.59","5.3","62.69","1.66","28.57","0.24","4.34","0.08","0.08","0.08","9","0.71","22.22","11.111","1.19","26.67","1.58","55","6.09","41.56","1.19","1.74","0.24","35.19","88.31","7.83","85.86","1.5","68.42","0.15","0","0.47","3.88","79.59","2.14","55.56","1.42","4.67","84.75","","","0","0","","",""
"Marçal","Brazil 1.","Botafogo","LB, LCB","36","600000","2026-12-31","16","1136","1","0.63","0","0.87","Brazil","left","178","10.46","7.84","60.61","3.64","56.52","0","6.95","0.08","0.05","0","9","0.71","22.22","11.111","2.61","24.24","1.27","56.25","3.49","47.73","0.55","0.87","0.24","42.23","82.18","16","78.22","4.36","63.64","0.07","0","0.24","5.23","71.21","2.3","41.38","0.32","8.87","72.32","","","0","0","","",""
"Filipe Machado","Brazil 1.","Vitória","DMF, LCMF","29","1000000","2027-12-31","24","1132","0","0.31","0","0.38","Brazil","right","174","7.31","5.01","65.08","1.43","50","0.16","4.07","0","0.02","0","13","1.03","30.77","0","0.8","30","1.19","60","3.74","44.68","0.24","0.16","0.08","36.17","88.35","10.49","80.3","5.33","74.63","0.03","0","0.08","5.64","83.1","0.87","63.64","0.24","6.2","76.92","","","0","0","","",""
"Giorgian de Arrascaeta","Brazil 1.","Flamengo","AMF, CF","31","15000000","2028-12-31","15","1130","5","2.47","4","2.56","Uruguay","right","172","4.62","4.22","60.38","1.35","23.53","0.16","3.33","0.4","0.2","0","21","1.67","47.62","23.81","2.39","36.67","2.31","68.97","10.27","44.19","2.55","1.99","0.32","44.92","83.87","12.42","74.36","2.47","61.29","0.2","0.64","0.72","5.26","71.21","4.86","62.3","2.47","6.29","92.41","","","0","0","","",""
"Derek","Brazil 1.","Atlético GO","CF","28","800000","2027-12-31","25","1128","3","4.28","1","0.62","Brazil","left","185","4.71","5.43","52.94","7.1","21.35","0.08","2.38","0.24","0.34","0","26","2.07","34.62","11.538","0.72","22.22","2.55","50","9.89","25","3.03","1.2","0.32","11.25","82.27","2.15","77.78","0.16","100","0.05","0.16","0.24","0.88","90.91","0.8","50","1.04","1.12","71.43","","","0","0","","",""
"W. Kannemann","Brazil 1.","Grêmio","LCB","34","800000","2027-12-31","13","1124","0","0.64","2","0.82","Argentina","left","183","11.05","7.69","75","3.28","73.17","0.48","5.75","0","0.05","0","5","0.4","40","0","0","0","0.4","80","1.36","70.59","0.48","0.08","0.08","28.51","84.27","13.77","76.74","4.88","59.02","0.07","0","0.16","2.64","81.82","0","0","0.16","6.73","61.9","","","0","0","","",""
"Nicolás de la Cruz","Brazil 1.","Flamengo","LDMF, RDMF, LCMF","28","0","2028-06-30","15","1122","2","1.95","1","1.16","Uruguay","right","167","4.73","5.7","45.07","2.33","34.48","0.24","3.58","0.16","0.16","0","18","1.44","38.89","11.111","1.12","57.14","1.68","76.19","6.74","66.67","1.28","2.09","0.4","56.47","85.51","18.93","76.27","3.93","57.14","0.09","0.48","0.24","13.16","85.98","3.37","57.14","1.52","10.67","88.72","","","0","0","","",""
"Cadu","Brazil 1.","Atlético Mineiro","CF, LWB","21","0","2027-12-31","20","1120","3","1.31","0","0.07","Brazil","right","177","5.63","5.87","58.9","4.1","37.25","0.16","3.19","0.24","0.11","0.24","13","1.04","53.85","23.077","0.88","0","1.45","55.56","8.44","42.86","2.41","1.21","0.16","19.69","84.49","3.05","81.58","0.56","57.14","0.01","0","0","2.25","89.29","0.24","33.33","0.16","1.53","68.42","","","0","0","","",""
"Igor Rabello","Brazil 1.","Atlético Mineiro","CB, RCB","30","2000000","2027-12-31","16","1117","0","0.52","0","0.02","Brazil","right","190","9.19","6.12","69.74","5.96","58.11","0.56","7.37","0","0.04","0","6","0.48","16.67","0","0.08","0","0.16","100","0.56","85.71","0.48","0.48","0","48.59","88.72","15.71","74.87","4.83","53.33","0","0.08","0","3.79","72.34","0.56","0","0","6.2","61.04","","","0","0","","",""
"Mádson","Brazil 1.","Athletico Paranaense","RB","33","500000","","19","1115","0","0.17","1","1.57","Brazil","right","182","6.62","4.44","72.73","5.41","50.75","0.65","4.35","0","0.01","0","3","0.24","0","0","1.94","41.67","0.73","55.56","1.94","45.83","1.21","0.73","0.16","27.28","81.95","9.69","76.67","2.02","40","0.13","0","0.24","3.63","80","1.53","63.16","0.65","6.38","73.42","","","0","0","","",""
"W. Ángel","Brazil 1.","Criciúma","LCB","32","250000","","13","1112","1","1.42","0","0.18","Venezuela","right","188","8.5","4.21","57.69","4.29","64.15","1.21","6.89","0.08","0.11","0","10","0.81","50","10","0","0","0.08","100","0.57","28.57","0.73","0.32","0","26.95","86.19","12.3","74.34","4.61","56.14","0.01","0","0","2.59","62.5","0.08","0","0","4.94","63.93","","","0","0","","",""
"Robert Renan","Brazil 1.","Internacional","LCB, LB","22","0","2028-06-30","12","1106","0","0.43","1","0.23","Brazil","left","186","7.89","6.51","62.5","2.69","45.45","0.41","5.02","0","0.03","0","6","0.49","16.67","0","0.98","50","1.3","50","2.52","38.71","0.41","1.79","0.16","47.12","87.91","16.19","75.88","4.8","49.15","0.02","0.08","0.16","6.75","73.49","1.38","47.06","0.16","9.2","71.68","","","0","0","","",""
"Sabino","Brazil 1.","São Paulo","LCB, LB","29","1000000","2026-12-31","13","1104","0","0.36","0","0.04","Brazil","left","185","8.07","6.03","71.62","4.65","71.93","0.41","5.02","0","0.03","0","7","0.57","42.86","0","0.57","28.57","0.24","33.33","1.22","33.33","0.65","1.55","0.24","53.15","90.18","23.07","83.04","6.93","64.71","0","0.16","0","7.17","76.14","1.06","46.15","0.16","10.92","80.6","","","0","0","","",""
"Enner Valencia","Brazil 1.","Internacional","CF","36","2500000","2027-12-31","24","1103","3","4.97","0","0.14","Ecuador","right","177","3.02","3.43","50","7.02","29.07","0","1.9","0.24","0.41","0.08","30","2.45","46.67","10","1.39","29.41","3.59","54.55","8.81","36.11","4.32","1.47","0.24","12.81","78.34","2.2","66.67","0.08","0","0.01","0.08","0.08","0.65","50","0.57","71.43","0.57","1.14","85.71","","","0","0","","",""
"Walisson Maia","Brazil 1.","Criciúma","LCB, RCB","34","125000","","16","1100","0","0.26","1","0","Brazil","right","187","8.51","5.48","71.64","4.25","71.15","0.82","4.92","0","0.02","0","3","0.25","0","0","0","0","0.08","100","0.41","80","0.33","0.16","0","31.99","83.63","13.75","70.83","6.63","60.49","0","0","0","3.19","71.79","0.08","0","0.16","7.2","67.05","","","0","0","","",""
"Gustavinho","Brazil 1.","Red Bull Bragantino","RCMF, AMF","21","0","2027-12-31","27","1093","1","0.45","2","2.26","Brazil","right","175","7","6.42","61.54","3.38","31.71","0","4.08","0.08","0.04","0","14","1.15","35.71","7.143","2.06","40","3.71","53.33","8.56","41.35","0.66","1.07","0.41","29.15","78.25","9.63","68.38","2.88","51.43","0.19","0.33","0.58","5.85","73.24","2.8","47.06","0.58","5.68","81.16","","","0","0","","",""
"T. Borbas","Brazil 1.","Red Bull Bragantino","CF","23","7000000","2027-12-31","21","1090","2","1.68","0","0.33","Uruguay","right","181","3.63","3.55","46.51","9.83","29.41","0.17","2.38","0.17","0.14","0.08","14","1.16","57.14","14.286","0.25","66.67","0.83","30","9.33","17.7","2.23","0.41","0.08","10.82","72.52","2.06","68","0.17","50","0.03","0","0.08","0.58","100","0.74","55.56","0.25","1.16","50","","","0","0","","",""
"Janderson","Brazil 1.","Atlético GO","RWF, RW, RAMF","26","900000","","20","1087","2","2.19","0","1.46","Brazil","right","161","4.31","5.71","55.07","1.32","25","0","1.47","0.17","0.18","0","19","1.57","42.11","10.526","4.72","33.33","4.8","50","11.18","40","2.32","2.4","1.16","26.08","73.97","5.55","80.6","1.82","59.09","0.12","0.08","0.25","1.24","80","4.31","48.08","0.58","4.64","85.71","","","0","0","","",""
"Zé Rafael","Brazil 1.","Palmeiras","LDMF","32","4500000","2027-12-31","18","1084","0","0.57","1","2","Brazil","right","175","7.56","8.55","54.37","2.82","35.29","0.17","3.8","0","0.05","0","11","0.91","18.18","0","0.25","33.33","2.41","51.72","6.64","40","0.66","1.33","0.33","33.71","89.16","8.47","74.51","3.32","70","0.17","0.33","0.17","5.98","75","0.83","40","0.5","4.48","90.74","","","0","0","","",""
"M. Monsalve","Brazil 1.","Grêmio","AMF, LAMF, CF","21","0","","19","1075","3","3.1","1","0.99","Colombia","right","178","4.52","5.27","58.73","1.42","5.88","0","1.51","0.25","0.26","0","17","1.42","29.41","17.647","0.67","25","4.35","59.62","15.49","41.62","1.67","2.6","0.33","30.39","86.78","8.79","78.1","1.84","72.73","0.08","0","0.08","4.52","85.19","2.01","50","1.26","4.6","81.82","","","0","0","","",""
"L. Díaz","Brazil 1.","Cruzeiro","CF, LWF, RW","27","1200000","2028-06-30","18","1072","1","2.31","0","0.46","Argentina","right","181","4.2","3.95","55.32","4.87","37.93","0","2.45","0.08","0.19","0","15","1.26","40","6.667","0.92","9.09","2.35","17.86","7.72","19.57","2.69","1.43","0.25","17.13","73.04","3.44","65.85","0.67","50","0.04","0","0.25","1.01","75","1.09","61.54","0.92","2.01","62.5","","","0","0","","",""
"F. Bernal","Brazil 1.","Fluminense","RDMF, LDMF, LCMF","22","0","2028-07-31","15","1054","0","0.31","0","0.15","Uruguay","right","187","7.34","7.09","51.81","2.48","58.62","0.26","4.94","0","0.03","0","15","1.28","26.67","0","0.26","33.33","0.6","42.86","3.42","25","0.51","0","0","43.98","89.32","11.1","75.38","5.72","61.19","0.01","0","0","7","71.95","0.77","22.22","0.17","6.75","77.22","","","0","0","","",""
"N. Ferraresi","Brazil 1.","São Paulo","LCB, RB, RCB","27","3500000","2027-12-31","14","1054","1","0.86","1","0","Venezuela","right","190","8.88","6.57","66.23","3.07","55.56","0.6","6.47","0.09","0.07","0","6","0.51","50","16.667","1.11","46.15","0.68","100","1.96","69.57","1.2","1.02","0.17","49.95","90.77","21.6","87.35","4.44","71.15","0","0.09","0.17","4.78","91.07","1.2","71.43","0.34","9.82","73.91","","","0","0","","",""
"L. Rodríguez","Brazil 1.","Bahia","CF","22","8000000","2030-06-30","19","1045","6","5.56","1","1.08","Uruguay","right","179","4.31","3.62","69.05","2.67","22.58","0.17","2.45","0.43","0.48","0.09","33","2.84","48.48","18.182","1.46","17.65","3.96","32.61","10.51","37.7","3.62","1.64","0.26","15.07","67.43","4.31","60","0.69","37.5","0.09","0.26","0.09","1.72","60","1.55","44.44","0.69","2.07","75","","","0","0","","",""
"Gabriel Taliari","Brazil 1.","Juventude","CF","28","600000","2026-12-31","21","1042","2","3.4","2","0.4","Brazil","right","177","3.97","4.32","50","3.28","34.21","0","1.67","0.17","0.29","0","24","2.07","29.17","8.333","0.43","60","1.3","53.33","8.98","26.92","2.07","0.35","0.09","12.01","73.38","3.02","45.71","0.52","33.33","0.03","0.17","0.26","1.47","58.82","1.04","41.67","0.17","1.73","65","","","0","0","","",""
"Filipinho","Brazil 1.","Athletico Paranaense","LCMF, LDMF","24","0","","18","1041","0","0.44","0","0.36","Brazil","left","183","12.45","11.07","67.19","1.56","38.89","0.26","4.6","0","0.04","0","12","1.04","25","0","0.69","12.5","1.9","81.82","6.66","48.05","0.17","0.43","0.17","21.27","81.71","6.4","64.86","1.56","61.11","0.03","0","0","3.11","77.78","0.95","27.27","0.26","3.29","65.79","","","0","0","","",""
"Lyanco","Brazil 1.","Atlético Mineiro","LCB, RCB","28","3000000","2029-12-31","13","1040","0","0.36","0","0.16","Brazil","right","187","8.48","6.75","57.69","3.29","55.26","0.69","5.83","0","0.03","0","6","0.52","0","0","1.13","46.15","0.61","57.14","1.82","38.1","0.17","1.47","0","45.35","90.65","15.84","85.25","4.5","63.46","0.01","0","0.17","5.37","74.19","1.47","47.06","0.17","7.87","78.02","","","0","0","","",""
"Biel","Brazil 1.","Bahia","LW, LWF, CF","24","4000000","2029-06-30","26","1039","5","4.72","3","3.52","Brazil","right","170","4.5","4.33","42","0.87","30","0.09","3.49","0.43","0.41","0","28","2.43","35.71","17.857","1.21","35.71","4.42","39.22","8.92","38.83","3.64","3.03","0.69","27.2","80.57","6.32","61.64","1.47","52.94","0.31","0.61","0.95","1.99","65.22","2.6","56.67","1.82","4.07","68.09","","","0","0","","",""
"Fágner","Brazil 1.","Corinthians","RB, RWB","36","500000","2026-12-31","14","1034","0","0.16","1","2.15","Brazil","right","168","6.09","5.05","63.79","0.7","25","0.26","3.89","0","0.01","0","4","0.35","25","0","3.39","56.41","1.31","66.67","2.61","70","0.52","1.13","0.26","35.08","79.4","15.49","71.91","4.35","58","0.19","0.26","0.96","4.18","60.42","3.57","68.29","0.78","10.27","75.42","","","0","0","","",""
"Gabriel Inocêncio","Brazil 1.","Juventude","LB, RB","31","250000","","17","1027","0","0.09","1","0.51","Brazil","right","175","7.8","7.27","57.83","3.07","60","0.09","4.98","0","0.01","0","3","0.26","33.33","0","1.49","35.29","3.59","56.1","8.33","42.11","0.09","1.67","1.05","32.86","84.53","11.83","72.59","1.75","55","0.04","0","0.26","3.59","80.49","1.31","40","0","4.47","60.78","","","0","0","","",""
"Zé Welison","Brazil 1.","Fortaleza","LCMF, DMF, RCMF","30","2000000","2026-12-31","21","1013","0","0.31","0","0.12","Brazil","right","177","10.84","6.93","71.79","2.13","37.5","0.44","6.02","0","0.03","0","5","0.44","0","0","0.71","37.5","0.62","42.86","4.44","26","0.18","0.53","0.27","33.49","85.68","9.86","71.17","4.18","68.09","0.01","0","0.27","4.98","75","1.15","38.46","0.18","4.8","66.67","","","0","0","","",""
"E. Mancuso","Brazil 1.","Fortaleza","LB, RB","26","4000000","2028-08-10","12","1010","1","0.58","1","1.38","Argentina","right","171","10.07","9.27","57.69","0.71","50","0.09","5.14","0.09","0.05","0","14","1.25","35.71","7.143","1.25","42.86","1.07","33.33","4.54","33.33","0.53","0.98","0.36","32.61","78.42","12.74","65.73","5.17","50","0.12","0","0.45","4.37","59.18","2.14","45.83","0.53","6.33","64.79","","","0","0","","",""
"Diego Costa","Brazil 1.","São Paulo","RCB, LCB","26","0","2029-06-30","14","1007","0","0.38","0","0.06","Brazil","right","184","8.4","6.88","61.04","4.92","69.09","0.36","5.94","0","0.03","0","3","0.27","66.67","0","0.45","40","0.36","50","1.43","37.5","0.45","0.54","0.09","54.43","92.94","17.96","84.58","4.65","55.77","0.01","0.09","0.18","5.81","80","0.63","42.86","0.18","6.08","72.06","","","0","0","","",""
"Alisson Santana","Brazil 1.","Atlético Mineiro","RWB, RAMF, RW","20","0","2029-12-31","19","1004","1","1.52","0","1.41","Brazil","left","175","5.11","5.11","50.88","2.6","31.03","0","3.67","0.09","0.14","0","29","2.6","27.59","3.448","3.5","41.03","8.16","62.64","14.79","52.73","3.23","3.23","0.36","31.02","74.86","6.27","55.71","3.85","41.86","0.13","0","0.18","2.78","64.52","4.03","46.67","0.99","5.56","75.81","","","0","0","","",""
"G. Mastriani","Brazil 1.","Athletico Paranaense","CF","32","2000000","2026-12-31","21","1002","4","4.53","0","1.02","Uruguay","left","180","3.59","3.86","51.16","7.1","37.97","0.18","2.12","0.36","0.41","0.27","31","2.78","35.48","12.903","0.36","25","1.08","25","5.66","19.05","3.41","0.27","0.09","15.36","74.27","3.86","60.47","0.27","66.67","0.09","0.27","0.27","1.53","64.71","1.17","46.15","0.54","1.44","62.5","","","0","0","","",""
"E. Vargas","Brazil 1.","Atlético Mineiro","CF, AMF, RWF","36","1000000","","23","1001","8","5.59","1","1.76","Chile","right","174","3.42","2.43","59.26","3.87","39.53","0.18","3.46","0.54","0.5","0.36","26","2.34","53.85","30.769","0.72","25","1.71","52.63","8.63","39.58","3.69","1.44","0.36","21.4","84.03","4.41","77.55","1.35","73.33","0.16","0.18","0.45","2.07","82.61","1.08","75","0.81","2.52","71.43","","","0","0","","",""
"Rayan","Brazil 1.","Vasco da Gama","RAMF, RW, CF","19","0","2028-12-31","24","1000","1","2.24","0","1.04","Brazil","left","185","4.32","3.96","65.91","5.22","46.55","0.09","2.48","0.09","0.2","0","26","2.34","23.08","3.846","0.54","66.67","3.24","52.78","7.56","48.81","2.7","1.8","0.54","15.75","80","3.6","55","1.17","69.23","0.09","0","0.27","1.71","73.68","1.26","71.43","0.72","2.97","63.64","","","0","0","","",""
"M. Araújo","Brazil 1.","São Paulo","LAMF, LWB, LB","29","1500000","2028-12-31","20","990","0","1.57","1","1.23","Uruguay","left","178","8.55","8.18","62.22","2.55","60.71","0","4.6","0","0.14","0","13","1.18","23.08","0","1.73","26.32","2.64","44.83","8.91","36.73","1.45","2.27","0.73","40.82","85.97","9.73","77.57","2.73","56.67","0.11","0.18","0.45","2.73","70","2.36","50","1","5.55","67.21","","","0","0","","",""
"Carlos Eduardo","Brazil 1.","Vitória","LW, LAMF","29","900000","2026-12-31","17","986","0","1.95","3","0.76","Brazil","right","173","7.12","7.21","56.96","4.38","39.58","0.09","2.68","0","0.18","0","25","2.28","28","0","1.83","15","4.29","48.94","11.5","35.71","2.56","1.37","0.27","17.62","70.47","5.11","55.36","1.55","58.82","0.07","0.09","0.27","2.83","54.84","2.1","34.78","0.46","2.92","75","","","0","0","","",""
"Bernard","Brazil 1.","Atlético Mineiro","AMF, LWF, RWF","33","2500000","2027-12-31","16","985","0","0.41","0","1.6","Brazil","right","164","5.39","6.58","58.33","0.82","33.33","0.09","2.66","0","0.04","0","6","0.55","0","0","2.01","36.36","2.28","56","4.75","36.54","1.64","2.01","0.37","43.4","84.42","11.7","77.34","2.19","70.83","0.15","0.46","0.18","5.48","86.67","3.47","60.53","1.64","7.58","79.52","","","0","0","","",""
"J. Hurtado","Brazil 1.","Atlético GO","CF","25","400000","","19","975","2","2.53","0","0.06","Venezuela","right","183","4.71","4.89","49.06","8.03","26.44","0","2.09","0.18","0.23","0","19","1.75","57.89","10.526","0.09","100","1.66","61.11","8.31","23.33","2.22","0.83","0.28","14.03","83.55","2.86","70.97","0.46","60","0.01","0","0","1.29","64.29","0.74","37.5","0.55","1.29","85.71","","","0","0","","",""
"F. Bustos","Brazil 1.","Internacional","RB","29","0","2027-12-31","11","966","1","1.27","0","0.99","Argentina","right","167","13.6","9.32","72","2.05","45.45","0.19","6.21","0.09","0.12","0","7","0.65","14.29","14.286","3.26","34.29","1.12","83.33","4.29","50","1.21","1.12","0.09","48.35","83.82","16.02","77.91","5.22","57.14","0.09","0.19","0.37","4.75","76.47","3.35","52.78","0.75","10.34","76.58","","","0","0","","",""
